Fraction Removed,LCC Size,Number of Components
0.2792,1044,57
0.2794,1043,57
0.2796,1042,57
0.2798,1041,57
0.2800,1040,57
0.2802,1038,58
0.2804,1037,58
0.2806,1036,58
0.2808,1035,58
0.2810,1034,58
0.2812,1033,58
0.2814,1032,58
0.2816,1030,59
0.2818,1029,59
0.2820,1028,59
0.2822,1027,59
0.2824,1026,59
0.2826,1025,59
0.2828,1024,59
0.2830,1023,59
0.2832,1022,59
0.2834,1020,60
0.2836,1019,60
0.2838,1018,60
0.2840,1017,60
0.2842,1016,60
0.2844,1015,60
0.2846,1014,60
0.2848,1013,60
0.2850,1012,60
0.2852,1012,59
0.2854,1011,59
0.2856,1010,59
0.2858,1009,59
0.2860,1008,59
0.2862,1007,59
0.2864,1006,59
0.2866,1005,59
0.2868,1003,60
0.2870,1002,60
0.2872,1001,60
0.2874,1000,60
0.2876,999,60
0.2878,999,59
0.2880,998,59
0.2882,997,59
0.2884,996,59
0.2886,995,59
0.2888,991,61
0.2890,990,61
0.2892,987,63
0.2894,986,63
0.2896,985,63
0.2898,983,64
0.2900,981,65
0.2902,980,65
0.2904,979,65
0.2906,976,66
0.2908,975,66
0.2910,974,66
0.2912,973,66
0.2914,970,68
0.2916,969,68
0.2918,968,68
0.2920,967,68
0.2922,966,68
0.2924,964,69
0.2926,963,69
0.2928,961,70
0.2930,960,70
0.2932,959,70
0.2934,958,70
0.2936,957,70
0.2938,956,70
0.2940,956,69
0.2942,955,69
0.2944,954,69
0.2946,954,68
0.2948,952,69
0.2950,950,70
0.2952,948,71
0.2954,946,72
0.2956,945,72
0.2958,942,73
0.2960,941,73
0.2962,940,73
0.2964,939,73
0.2966,938,73
0.2968,937,73
0.2970,937,73
0.2972,936,73
0.2974,934,74
0.2976,933,74
0.2978,933,73
0.2980,932,73
0.2982,931,73
0.2984,930,73
0.2986,929,73
0.2988,928,73
0.2990,927,73
0.2992,925,74
0.2994,924,74
0.2996,923,74
0.2998,922,74
0.3000,921,74
0.3002,920,74
0.3004,919,74
0.3006,918,74
0.3008,917,74
0.3010,914,76
0.3012,913,76
0.3014,912,76
0.3016,911,76
0.3018,911,75
0.3020,910,75
0.3022,909,75
0.3024,907,76
0.3026,906,76
0.3028,905,76
0.3030,903,77
0.3032,902,77
0.3034,901,77
0.3036,900,77
0.3038,898,78
0.3040,897,78
0.3042,896,78
0.3044,892,79
0.3046,891,79
0.3048,890,79
0.3050,889,79
0.3052,888,79
0.3054,887,79
0.3056,886,79
0.3058,884,80
0.3060,882,81
0.3062,880,82
0.3064,879,82
0.3066,876,83
0.3068,875,83
0.3070,874,83
0.3072,873,83
0.3074,873,82
0.3076,872,82
0.3078,871,82
0.3080,871,81
0.3082,870,81
0.3084,869,81
0.3086,868,81
0.3088,867,81
0.3090,866,81
0.3092,865,81
0.3094,864,81
0.3096,863,81
0.3098,862,81
0.3100,862,80
0.3102,861,80
0.3104,860,80
0.3106,858,81
0.3108,857,81
0.3110,856,81
0.3112,854,82
0.3114,852,83
0.3116,851,83
0.3118,850,83
0.3120,849,83
0.3122,848,83
0.3124,847,83
0.3126,845,84
0.3128,844,84
0.3130,843,84
0.3132,842,84
0.3134,841,84
0.3136,840,84
0.3138,839,84
0.3140,839,83
0.3142,838,83
0.3144,837,83
0.3146,836,83
0.3148,835,83
0.3150,835,82
0.3152,834,82
0.3154,833,82
0.3156,832,82
0.3158,831,82
0.3160,830,82
0.3162,829,82
0.3164,828,82
0.3166,827,82
0.3168,826,82
0.3170,825,82
0.3172,824,82
0.3174,821,83
0.3176,820,83
0.3178,819,83
0.3180,818,83
0.3182,817,83
0.3184,816,83
0.3186,815,83
0.3188,813,84
0.3190,812,84
0.3192,811,84
0.3194,810,84
0.3196,810,83
0.3198,809,83
0.3200,808,83
0.3202,805,84
0.3204,804,84
0.3206,803,84
0.3208,802,84
0.3210,801,84
0.3212,800,84
0.3214,800,83
0.3216,800,82
0.3218,799,82
0.3220,798,82
0.3222,797,82
0.3224,796,82
0.3226,794,83
0.3228,793,83
0.3230,790,85
0.3232,789,85
0.3234,788,85
0.3236,788,84
0.3238,787,84
0.3240,786,84
0.3242,785,84
0.3244,783,85
0.3246,782,85
0.3248,779,86
0.3250,778,86
0.3252,776,87
0.3254,775,87
0.3256,774,87
0.3258,773,87
0.3260,772,87
0.3262,770,88
0.3264,769,88
0.3266,768,88
0.3268,767,88
0.3270,765,89
0.3272,764,89
0.3274,760,90
0.3276,759,90
0.3278,758,90
0.3280,757,90
0.3282,755,91
0.3284,755,90
0.3286,754,90
0.3288,753,90
0.3290,752,90
0.3292,751,90
0.3294,751,89
0.3296,749,90
0.3298,748,90
0.3300,747,90
0.3302,746,90
0.3304,745,90
0.3306,743,91
0.3308,742,91
0.3310,741,91
0.3312,739,92
0.3314,738,92
0.3316,737,92
0.3318,736,92
0.3320,733,93
0.3322,732,93
0.3324,730,94
0.3326,729,94
0.3328,728,94
0.3330,727,94
0.3332,726,94
0.3334,726,94
0.3336,725,94
0.3338,724,94
0.3340,723,94
0.3342,723,93
0.3344,722,93
0.3346,721,93
0.3348,721,92
0.3350,721,92
0.3352,719,93
0.3354,714,96
0.3356,711,98
0.3358,711,97
0.3360,710,97
0.3362,710,96
0.3364,706,97
0.3366,705,97
0.3368,703,98
0.3370,702,98
0.3372,702,97
0.3374,701,97
0.3376,701,97
0.3378,700,97
0.3380,699,97
0.3382,698,97
0.3384,697,97
0.3386,696,97
0.3388,694,98
0.3390,693,98
0.3392,692,98
0.3394,691,98
0.3396,688,99
0.3398,685,101
0.3400,684,101
0.3402,679,103
0.3404,678,103
0.3406,677,103
0.3408,676,103
0.3410,675,103
0.3412,674,103
0.3414,673,103
0.3416,671,104
0.3418,670,104
0.3420,669,104
0.3422,669,104
0.3424,668,104
0.3426,667,104
0.3428,666,104
0.3430,664,105
0.3432,662,106
0.3434,661,106
0.3436,660,106
0.3438,659,106
0.3440,656,107
0.3442,655,107
0.3444,654,107
0.3446,652,108
0.3448,651,108
0.3450,650,108
0.3452,650,107
0.3454,649,107
0.3456,649,106
0.3458,646,108
0.3460,644,109
0.3462,644,110
0.3464,643,110
0.3466,642,110
0.3468,641,110
0.3470,639,111
0.3472,638,111
0.3474,635,112
0.3476,634,112
0.3478,631,113
0.3480,630,113
0.3482,627,114
0.3484,626,114
0.3486,624,115
0.3488,623,115
0.3490,622,115
0.3492,621,115
0.3494,620,115
0.3496,619,115
0.3498,619,114
0.3500,618,114
0.3502,617,114
0.3504,616,114
0.3506,615,114
0.3508,615,113
0.3510,614,113
0.3512,613,113
0.3514,612,113
0.3516,612,112
0.3518,611,112
0.3520,610,112
0.3522,609,112
0.3524,608,112
0.3526,606,113
0.3528,599,117
0.3530,598,117
0.3532,597,117
0.3534,596,117
0.3536,595,117
0.3538,594,117
0.3540,594,116
0.3542,593,116
0.3544,592,116
0.3546,591,116
0.3548,587,117
0.3550,586,117
0.3552,585,117
0.3554,584,117
0.3556,582,118
0.3558,582,117
0.3560,581,117
0.3562,580,117
0.3564,578,118
0.3566,576,119
0.3568,575,119
0.3570,574,119
0.3572,573,119
0.3574,572,119
0.3576,572,118
0.3578,569,119
0.3580,567,120
0.3582,567,120
0.3584,565,121
0.3586,564,121
0.3588,563,121
0.3590,562,121
0.3592,561,121
0.3594,561,120
0.3596,560,120
0.3598,559,120
0.3600,555,121
0.3602,555,120
0.3604,554,120
0.3606,554,119
0.3608,554,118
0.3610,547,120
0.3612,547,121
0.3614,546,121
0.3616,546,120
0.3618,546,119
0.3620,544,120
0.3622,543,120
0.3624,541,121
0.3626,540,121
0.3628,539,121
0.3630,539,120
0.3632,539,120
0.3634,536,122
0.3636,533,124
0.3638,531,125
0.3640,530,125
0.3642,527,126
0.3644,527,125
0.3646,527,124
0.3648,526,124
0.3650,525,124
0.3652,524,124
0.3654,524,123
0.3656,515,126
0.3658,514,126
0.3660,505,134
0.3662,504,134
0.3664,503,134
0.3666,502,134
0.3668,501,134
0.3670,500,134
0.3672,499,134
0.3674,499,133
0.3676,498,133
0.3678,496,134
0.3680,495,134
0.3682,493,135
0.3684,492,135
0.3686,491,135
0.3688,488,137
0.3690,485,139
0.3692,484,139
0.3694,480,142
0.3696,479,142
0.3698,478,142
0.3700,477,142
0.3702,476,142
0.3704,475,142
0.3706,473,143
0.3708,472,143
0.3710,470,144
0.3712,467,145
0.3714,466,145
0.3716,466,144
0.3718,466,143
0.3720,463,145
0.3722,463,144
0.3724,463,143
0.3726,463,142
0.3728,462,142
0.3730,461,142
0.3732,459,143
0.3734,454,144
0.3736,453,144
0.3738,452,144
0.3740,452,143
0.3742,452,142
0.3744,451,142
0.3746,451,141
0.3748,451,140
0.3750,450,140
0.3752,449,140
0.3754,448,140
0.3756,446,141
0.3758,445,141
0.3760,437,145
0.3762,436,145
0.3764,435,145
0.3766,435,146
0.3768,435,145
0.3770,433,146
0.3772,432,146
0.3774,431,146
0.3776,431,146
0.3778,430,146
0.3780,429,146
0.3782,428,146
0.3784,428,145
0.3786,426,146
0.3788,426,145
0.3790,425,145
0.3792,424,145
0.3794,423,145
0.3796,423,144
0.3798,422,144
0.3800,422,144
0.3802,421,144
0.3804,420,144
0.3806,418,145
0.3808,417,145
0.3810,413,148
0.3812,412,148
0.3814,411,148
0.3816,410,148
0.3818,408,149
0.3820,405,150
0.3822,404,150
0.3824,400,151
0.3826,400,152
0.3828,399,152
0.3830,397,153
0.3832,396,153
0.3834,395,153
0.3836,393,154
0.3838,389,156
0.3840,387,157
0.3842,386,157
0.3844,386,157
0.3846,386,157
0.3848,386,156
0.3850,385,156
0.3852,384,156
0.3854,383,156
0.3856,382,156
0.3858,382,156
0.3860,382,156
0.3862,381,156
0.3864,380,156
0.3866,378,157
0.3868,377,157
0.3870,377,157
0.3872,377,156
0.3874,376,156
0.3876,375,156
0.3878,374,156
0.3880,373,156
0.3882,373,155
0.3884,372,155
0.3886,372,154
0.3888,370,155
0.3890,369,155
0.3892,367,156
0.3894,366,156
0.3896,366,155
0.3898,365,155
0.3900,365,154
0.3902,364,154
0.3904,362,155
0.3906,362,155
0.3908,361,155
0.3910,360,155
0.3912,359,155
0.3914,358,155
0.3916,358,154
0.3918,358,153
0.3920,358,153
0.3922,358,152
0.3924,357,152
0.3926,357,151
0.3928,357,150
0.3930,357,149
0.3932,357,149
0.3934,352,150
0.3936,351,150
0.3938,349,151
0.3940,348,151
0.3942,342,155
0.3944,337,158
0.3946,337,158
0.3948,332,160
0.3950,332,159
0.3952,331,159
0.3954,331,158
0.3956,331,157
0.3958,331,156
0.3960,327,157
0.3962,327,157
0.3964,327,157
0.3966,326,157
0.3968,324,158
0.3970,322,159
0.3972,321,159
0.3974,319,160
0.3976,318,160
0.3978,316,161
0.3980,308,162
0.3982,307,162
0.3984,306,162
0.3986,306,161
0.3988,306,160
0.3990,304,161
0.3992,303,161
0.3994,303,162
0.3996,303,162
0.3998,303,162
0.4000,302,162
0.4002,298,163
0.4004,298,163
0.4006,298,162
0.4008,297,162
0.4010,295,163
0.4012,292,165
0.4014,291,165
0.4016,290,165
0.4018,289,165
0.4020,289,164
0.4022,288,164
0.4024,287,164
0.4026,287,163
0.4028,282,166
0.4030,281,166
0.4032,281,166
0.4034,280,166
0.4036,272,167
0.4038,272,167
0.4040,256,171
0.4042,256,170
0.4044,255,170
0.4046,248,173
0.4048,248,172
0.4050,247,172
0.4052,246,172
0.4054,245,172
0.4056,244,172
0.4058,242,173
0.4060,242,172
0.4062,242,171
0.4064,242,170
0.4066,241,170
0.4068,241,171
0.4070,239,172
0.4072,234,174
0.4074,234,173
0.4076,234,173
0.4078,233,173
0.4080,231,174
0.4082,230,174
0.4084,229,174
0.4086,229,173
0.4088,221,174
0.4090,220,174
0.4092,220,173
0.4094,218,174
0.4096,217,174
0.4098,214,176
0.4100,213,176
0.4102,213,175
0.4104,213,174
0.4106,213,174
0.4108,213,173
0.4110,212,173
0.4112,212,173
0.4114,212,172
0.4116,212,172
0.4118,212,171
0.4120,211,171
0.4122,207,172
0.4124,202,174
0.4126,202,173
0.4128,202,174
0.4130,202,175
0.4132,200,176
0.4134,200,175
0.4136,200,174
0.4138,197,175
0.4140,195,176
0.4142,194,176
0.4144,194,175
0.4146,194,174
0.4148,194,174
0.4150,191,175
0.4152,191,174
0.4154,191,175
0.4156,190,175
0.4158,189,175
0.4160,189,177
0.4162,189,176
0.4164,189,175
0.4166,189,175
0.4168,188,175
0.4170,187,175
0.4172,186,175
0.4174,184,176
0.4176,184,175
0.4178,184,174
0.4180,182,175
0.4182,182,176
0.4184,182,176
0.4186,182,175
0.4188,179,176
0.4190,177,177
0.4192,176,177
0.4194,176,177
0.4196,176,176
0.4198,176,175
0.4200,176,174
0.4202,176,173
0.4204,175,173
0.4206,175,172
0.4208,174,172
0.4210,174,171
0.4212,174,170
0.4214,174,169
0.4216,174,169
0.4218,173,169
0.4220,173,168
0.4222,173,167
0.4224,173,167
0.4226,173,166
0.4228,173,166
0.4230,173,165
0.4232,173,164
0.4234,173,164
0.4236,159,170
0.4238,159,169
0.4240,159,168
0.4242,159,169
0.4244,159,168
0.4246,159,167
0.4248,159,166
0.4250,157,167
0.4252,157,166
0.4254,157,166
0.4256,157,167
0.4258,157,166
0.4260,157,165
0.4262,157,164
0.4264,157,164
0.4266,156,164
0.4268,155,164
0.4270,155,164
0.4272,155,163
0.4274,155,162
0.4276,155,162
0.4278,148,165
0.4280,148,164
0.4282,146,165
0.4284,145,165
0.4286,145,166
0.4288,145,166
0.4290,145,165
0.4292,145,164
0.4294,144,164
0.4296,144,164
0.4298,143,164
0.4300,143,163
0.4302,143,163
0.4304,143,162
0.4306,143,161
0.4308,142,161
0.4310,140,162
0.4312,140,161
0.4314,140,160
0.4316,140,159
0.4318,140,158
0.4320,139,158
0.4322,139,159
0.4324,139,158
0.4326,139,158
0.4328,138,158
0.4330,138,157
0.4332,137,157
0.4334,137,156
0.4336,136,156
0.4338,135,156
0.4340,134,156
0.4342,134,155
0.4344,134,154
0.4346,133,154
0.4348,133,154
0.4350,133,154
0.4352,133,154
0.4354,127,157
0.4356,127,156
0.4358,127,155
0.4360,127,155
0.4362,127,154
0.4364,126,154
0.4366,126,154
0.4368,124,155
0.4370,124,155
0.4372,124,155
0.4374,124,155
0.4376,122,156
0.4378,121,156
0.4380,121,156
0.4382,121,156
0.4384,118,157
0.4386,117,157
0.4388,117,156
0.4390,116,156
0.4392,115,156
0.4394,115,155
0.4396,115,154
0.4398,114,154
0.4400,114,153
0.4402,114,152
0.4404,113,152
0.4406,113,152
0.4408,112,152
0.4410,110,153
0.4412,110,152
0.4414,110,151
0.4416,110,151
0.4418,109,151
0.4420,109,150
0.4422,108,150
0.4424,105,152
0.4426,105,151
0.4428,104,151
0.4430,103,151
0.4432,102,151
0.4434,102,150
0.4436,102,149
0.4438,102,149
0.4440,102,149
0.4442,102,148
0.4444,102,147
0.4446,102,147
0.4448,102,146
0.4450,91,147
0.4452,91,146
0.4454,90,146
0.4456,90,145
0.4458,89,145
0.4460,89,144
0.4462,89,143
0.4464,89,143
0.4466,89,142
0.4468,89,142
0.4470,89,141
0.4472,89,141
0.4474,89,141
0.4476,89,140
0.4478,88,140
0.4480,88,139
0.4482,88,139
0.4484,88,138
0.4486,88,137
0.4488,88,136
0.4490,88,136
0.4492,86,137
0.4494,86,136
0.4496,86,137
0.4498,86,136
0.4500,86,136
0.4502,86,135
0.4504,86,136
0.4506,86,135
0.4508,86,134
0.4510,86,133
0.4512,86,132
0.4514,86,132
0.4516,86,131
0.4518,86,131
0.4520,86,130
0.4522,84,131
0.4524,84,131
0.4526,84,130
0.4528,84,129
0.4530,84,128
0.4532,84,127
0.4534,83,127
0.4536,81,128
0.4538,81,127
0.4540,80,127
0.4542,80,126
0.4544,80,125
0.4546,80,124
0.4548,69,127
0.4550,69,126
0.4552,68,126
0.4554,68,125
0.4556,68,124
0.4558,64,127
0.4560,64,126
0.4562,64,125
0.4564,64,125
0.4566,64,124
0.4568,64,123
0.4570,64,122
0.4572,64,121
0.4574,64,120
0.4576,64,119
0.4578,64,119
0.4580,63,119
0.4582,63,118
0.4584,60,119
0.4586,60,119
0.4588,59,119
0.4590,59,118
0.4592,51,122
0.4594,51,121
0.4596,51,121
0.4598,39,125
0.4600,39,124
0.4602,39,123
0.4604,39,122
0.4606,39,121
0.4608,39,122
0.4610,39,121
0.4612,39,123
0.4614,39,122
0.4616,39,122
0.4618,39,122
0.4620,39,122
0.4622,39,121
0.4624,39,121
0.4626,39,120
0.4628,39,120
0.4630,39,119
0.4632,39,118
0.4634,39,118
0.4636,37,119
0.4638,37,119
0.4640,37,118
0.4642,37,117
0.4644,36,117
0.4646,36,116
0.4648,36,115
0.4650,29,116
0.4652,29,115
0.4654,11,126
0.4656,11,125
0.4658,11,126
0.4660,11,125
0.4662,11,124
0.4664,11,123
0.4666,11,123
0.4668,11,122
0.4670,10,122
0.4672,10,122
0.4674,10,122
0.4676,10,121
0.4678,10,120
0.4680,10,119
0.4682,10,118
0.4684,10,118
0.4686,10,117
0.4688,10,116
0.4690,10,115
0.4692,10,114
0.4694,10,115
0.4696,10,114
0.4698,10,113
0.4700,10,112
0.4702,9,112
0.4704,9,111
0.4706,9,110
0.4708,9,109
0.4710,9,108
0.4712,9,107
0.4714,9,106
0.4716,9,107
0.4718,9,107
0.4720,9,107
0.4722,9,106
0.4724,9,105
0.4726,9,106
0.4728,9,106
0.4730,9,105
0.4732,9,105
0.4734,9,104
0.4736,9,103
0.4738,9,102
0.4740,9,101
0.4742,6,104
0.4744,6,103
0.4746,6,102
0.4748,6,101
0.4750,6,101
0.4752,6,100
0.4754,6,99
0.4756,6,98
0.4758,6,97
0.4760,6,96
0.4762,6,96
0.4764,6,95
0.4766,6,95
0.4768,6,94
0.4770,6,95
0.4772,6,94
0.4774,6,93
0.4776,6,92
0.4778,6,92
0.4780,4,94
0.4782,4,93
0.4784,4,92
0.4786,4,92
0.4788,3,92
0.4790,3,92
0.4792,3,91
0.4794,3,91
0.4796,3,91
0.4798,3,90
0.4800,3,90
0.4802,3,91
0.4804,3,90
0.4806,3,89
0.4808,3,88
0.4810,3,87
0.4812,3,86
0.4814,3,85
0.4816,3,84
0.4818,3,83
0.4820,3,83
0.4822,3,82
0.4824,3,81
0.4826,3,81
0.4828,3,81
0.4830,3,80
0.4832,3,80
0.4834,3,79
0.4836,3,78
0.4838,3,77
0.4840,3,76
0.4842,3,75
0.4844,3,74
0.4846,3,73
0.4848,3,72
0.4850,3,71
0.4852,3,71
0.4854,3,70
0.4856,3,69
0.4858,3,68
0.4860,3,67
0.4862,3,66
0.4864,3,65
0.4866,3,64
0.4868,2,64
0.4870,2,63
0.4872,2,62
0.4874,2,61
0.4876,2,60
0.4878,2,59
0.4880,2,58
0.4882,2,57
0.4884,2,56
0.4886,2,55
0.4888,2,54
0.4890,2,53
0.4892,2,52
0.4894,2,51
0.4896,2,50
0.4898,2,49
0.4900,2,48
0.4902,2,47
0.4904,2,46
0.4906,2,45
0.4908,2,44
0.4910,2,43
0.4912,2,42
0.4914,2,41
0.4916,2,40
0.4918,2,39
0.4920,2,38
0.4922,2,37
0.4924,2,37
0.4926,2,36
0.4928,1,36
0.4930,1,35
0.4932,1,34
0.4934,1,33
0.4936,1,32
0.4938,1,31
0.4940,1,30
0.4942,1,29
0.4944,1,28
0.4946,1,27
0.4948,1,26
0.4950,1,25
0.4952,1,24
0.4954,1,23
0.4956,1,22
0.4958,1,21
0.4960,1,20
0.4962,1,19
0.4964,1,18
0.4966,1,17
0.4968,1,16
0.4970,1,15
0.4972,1,14
0.4974,1,13
0.4976,1,12
0.4978,1,11
0.4980,1,10
0.4982,1,9
0.4984,1,8
0.4986,1,7
0.4988,1,6
0.4990,1,5
0.4992,1,4
0.4994,1,3
0.4996,1,2
0.4998,1,1
